equipment_id,equipment_type,operation_hours,temperature_celsius,vibration_mm_s,pressure_bar,current_amp,load_percentage,maintenance_days_since_last,failure_history_count,environment_dust_level,shift,failure_next_7_days
EQ-CONVEYOR-BELT-030,conveyor_belt,5295.8,59.85,4.13,70.45,182.07,60.07,67,0,medium,day,0
EQ-HAUL-TRUCK-138,haul_truck,5727.2,95.83,2.94,146.5,515.2,84.92,20,0,medium,night,0
EQ-EXCAVATOR-149,excavator,6143.4,90.94,4.5,193.67,385.13,69.37,41,1,high,night,0
EQ-CRUSHER-053,crusher,5427.1,89.0,7.35,201.5,599.29,72.5,37,1,high,night,1
EQ-CRUSHER-101,crusher,3942.1,98.78,9.05,171.7,434.1,67.66,93,0,medium,day,0
EQ-CRUSHER-011,crusher,4180.4,89.68,8.13,168.14,541.85,76.31,21,2,medium,day,1
EQ-HAUL-TRUCK-044,haul_truck,6148.7,84.68,4.09,162.42,387.55,90.1,38,1,medium,night,0
EQ-CONVEYOR-BELT-023,conveyor_belt,3476.3,69.07,4.5,80.22,60.68,61.82,40,0,high,night,0
EQ-DRILL-RIG-028,drill_rig,3286.3,81.23,6.77,240.88,467.89,84.23,24,4,medium,day,0
EQ-CONVEYOR-BELT-001,conveyor_belt,11250.4,69.75,5.51,83.02,115.17,68.02,11,2,high,day,0
EQ-HAUL-TRUCK-134,haul_truck,2954.9,90.84,6.88,133.19,487.9,91.39,29,2,high,night,0
EQ-EXCAVATOR-058,excavator,8347.0,64.03,4.39,196.87,355.81,81.0,21,0,high,day,0
EQ-HAUL-TRUCK-094,haul_truck,3990.0,80.49,5.62,119.77,529.49,76.41,15,0,low,day,0
EQ-HAUL-TRUCK-046,haul_truck,6472.5,87.6,6.08,193.57,380.94,73.55,30,2,high,night,0
EQ-CRUSHER-070,crusher,2683.1,92.14,7.64,180.27,461.21,61.42,40,2,medium,day,0
EQ-CONVEYOR-BELT-132,conveyor_belt,6660.0,71.03,4.31,104.0,139.52,68.09,72,2,medium,day,0
EQ-BALL-MILL-088,ball_mill,8437.2,87.2,7.6,148.94,609.02,67.75,46,3,medium,day,0
EQ-HAUL-TRUCK-027,haul_truck,3568.3,77.41,4.21,179.21,422.22,78.62,63,2,medium,day,0
EQ-CRUSHER-114,crusher,7430.5,90.38,5.86,177.77,597.87,92.41,29,1,low,day,1
EQ-CONVEYOR-BELT-049,conveyor_belt,3206.5,73.92,2.36,121.97,156.59,68.36,41,0,low,night,0
EQ-CONVEYOR-BELT-140,conveyor_belt,4010.2,63.58,5.44,136.42,130.01,70.23,51,1,medium,night,0
EQ-EXCAVATOR-126,excavator,2743.1,76.02,5.22,200.45,313.16,61.35,31,2,medium,day,0
EQ-HAUL-TRUCK-141,haul_truck,2547.7,82.02,3.9,156.25,485.12,83.84,42,1,low,day,0
EQ-CRUSHER-007,crusher,2851.0,89.85,4.9,168.77,591.15,98.11,81,0,medium,night,1
EQ-CRUSHER-137,crusher,5244.6,96.76,9.53,254.36,592.99,87.34,71,1,high,night,1
EQ-EXCAVATOR-070,excavator,4462.9,81.2,5.6,192.24,405.9,72.13,87,2,medium,day,0
EQ-EXCAVATOR-073,excavator,5290.2,70.51,5.03,211.33,223.81,66.4,11,1,medium,day,1
EQ-CRUSHER-111,crusher,2410.2,95.65,7.89,204.55,539.47,88.6,95,2,high,day,1
EQ-CRUSHER-051,crusher,2428.4,88.77,8.25,171.99,589.54,78.93,42,0,medium,night,1
EQ-HAUL-TRUCK-130,haul_truck,6403.7,80.66,2.84,184.59,370.18,79.17,8,1,high,night,0
EQ-HAUL-TRUCK-071,haul_truck,5516.5,90.38,7.89,162.38,542.12,96.57,25,1,medium,day,0
EQ-CRUSHER-081,crusher,3924.8,99.6,7.66,182.01,472.48,65.4,61,0,medium,night,0
EQ-CONVEYOR-BELT-121,conveyor_belt,5241.3,75.6,1.63,73.36,224.48,69.96,37,1,low,night,0
EQ-HAUL-TRUCK-065,haul_truck,3272.6,82.45,3.99,180.56,373.85,76.23,19,3,high,night,0
EQ-DRILL-RIG-102,drill_rig,1583.0,82.11,6.37,243.49,346.62,65.05,49,1,low,night,1
EQ-CRUSHER-106,crusher,6936.8,92.7,8.04,204.88,701.65,110.0,15,1,medium,day,1
EQ-BALL-MILL-029,ball_mill,4440.2,87.02,6.92,157.88,581.44,90.06,73,2,high,day,1
EQ-BALL-MILL-066,ball_mill,3690.1,86.03,6.83,150.07,660.23,75.83,36,1,low,day,0
EQ-CONVEYOR-BELT-137,conveyor_belt,4000.2,60.76,3.97,56.88,71.13,58.24,23,2,low,night,0
EQ-CRUSHER-119,crusher,6072.6,95.82,5.54,172.57,602.05,88.2,2,0,low,day,1
EQ-CRUSHER-116,crusher,5857.7,95.08,7.85,153.2,499.16,90.88,26,2,medium,day,1
EQ-BALL-MILL-104,ball_mill,7608.1,85.44,6.11,159.82,578.16,77.11,12,2,medium,day,0
EQ-EXCAVATOR-102,excavator,1132.6,81.81,4.12,222.09,334.64,78.72,26,1,high,day,0
EQ-HAUL-TRUCK-122,haul_truck,1428.6,87.0,5.3,151.63,561.53,81.1,27,4,low,night,0
EQ-DRILL-RIG-054,drill_rig,6348.7,81.91,6.24,265.1,431.29,80.33,13,1,medium,day,0
EQ-BALL-MILL-008,ball_mill,5779.5,79.76,8.18,159.21,707.57,92.47,39,4,medium,day,1
EQ-BALL-MILL-141,ball_mill,2773.2,100.44,6.26,150.36,703.51,87.46,31,1,low,night,0
EQ-CRUSHER-012,crusher,4880.0,103.0,7.97,168.09,440.42,70.03,20,1,high,night,0
EQ-CRUSHER-107,crusher,7769.3,97.73,5.78,215.79,510.91,93.14,62,0,medium,night,1
EQ-DRILL-RIG-124,drill_rig,1443.1,75.24,5.71,221.71,365.92,65.01,16,1,low,day,0
EQ-CONVEYOR-BELT-056,conveyor_belt,2067.8,66.82,1.14,100.6,167.91,78.13,18,2,medium,day,0
EQ-DRILL-RIG-026,drill_rig,2215.2,66.23,6.02,254.67,386.69,82.44,77,1,low,day,0
EQ-CRUSHER-139,crusher,2757.4,83.39,7.08,179.44,587.61,75.02,24,0,medium,day,1
EQ-HAUL-TRUCK-061,haul_truck,8525.5,77.7,4.78,133.12,450.82,84.4,9,1,high,night,0
EQ-CONVEYOR-BELT-127,conveyor_belt,3803.7,71.44,2.85,91.56,83.53,72.22,32,0,low,night,0
EQ-HAUL-TRUCK-127,haul_truck,5585.3,93.78,4.78,163.13,335.25,72.38,80,1,high,night,0
EQ-HAUL-TRUCK-068,haul_truck,6332.4,79.79,4.85,154.78,526.65,74.31,52,2,medium,day,1
EQ-HAUL-TRUCK-053,haul_truck,3427.3,86.16,4.29,164.99,420.96,89.61,102,0,low,night,0
EQ-DRILL-RIG-092,drill_rig,5252.1,91.51,6.56,254.67,506.27,81.04,49,0,medium,day,0
EQ-EXCAVATOR-013,excavator,5651.1,82.83,3.74,210.62,366.72,75.14,54,1,high,night,0
EQ-CONVEYOR-BELT-144,conveyor_belt,5436.3,65.39,2.32,99.03,152.86,57.61,77,0,low,day,0
EQ-CONVEYOR-BELT-088,conveyor_belt,4238.3,54.93,3.58,117.45,162.77,54.99,68,2,medium,day,0
EQ-CONVEYOR-BELT-150,conveyor_belt,5363.8,72.06,3.7,80.7,236.06,78.16,24,1,low,night,0
EQ-CRUSHER-003,crusher,4228.5,79.19,9.2,173.95,625.79,92.59,14,1,high,day,0
EQ-CONVEYOR-BELT-111,conveyor_belt,3483.5,60.83,3.88,68.02,136.64,65.81,39,3,low,night,0
EQ-CRUSHER-008,crusher,6297.3,98.07,8.37,147.99,575.65,80.51,43,0,high,night,1
EQ-HAUL-TRUCK-028,haul_truck,1970.5,80.5,6.27,152.75,440.91,67.86,13,0,high,night,0
EQ-CONVEYOR-BELT-008,conveyor_belt,4082.2,65.17,0.2,88.28,128.43,58.39,25,1,medium,day,0
EQ-CONVEYOR-BELT-038,conveyor_belt,4818.8,59.89,4.06,132.15,264.11,89.45,22,2,medium,day,0
EQ-CONVEYOR-BELT-110,conveyor_belt,5671.0,66.69,1.9,58.37,177.65,81.83,8,4,low,day,0
EQ-DRILL-RIG-108,drill_rig,2103.3,95.24,6.57,242.14,442.51,92.61,52,1,medium,night,0
EQ-HAUL-TRUCK-003,haul_truck,5148.8,79.32,5.61,181.58,342.01,71.58,54,0,medium,day,0
EQ-BALL-MILL-111,ball_mill,5019.4,98.01,9.12,163.28,540.39,93.37,4,2,low,night,0
EQ-BALL-MILL-011,ball_mill,2034.9,89.26,6.27,144.1,633.07,81.96,30,2,medium,night,0
EQ-EXCAVATOR-004,excavator,2184.5,75.08,6.49,213.52,359.82,61.32,75,0,high,day,0
EQ-DRILL-RIG-003,drill_rig,5376.3,88.93,6.25,197.76,402.79,91.36,10,3,medium,night,0
EQ-EXCAVATOR-143,excavator,2567.8,83.67,7.36,196.53,300.99,77.43,9,0,medium,day,0
EQ-CONVEYOR-BELT-078,conveyor_belt,2598.5,70.29,3.12,130.29,191.85,63.24,41,3,low,night,0
EQ-EXCAVATOR-073,excavator,5958.3,77.87,4.25,219.14,365.66,94.29,92,0,low,night,0
EQ-EXCAVATOR-029,excavator,5265.6,67.85,4.27,214.23,432.15,90.18,17,0,low,day,0
EQ-CONVEYOR-BELT-055,conveyor_belt,7666.8,59.11,3.38,102.54,143.78,73.86,78,0,low,night,0
EQ-CRUSHER-074,crusher,1093.9,89.51,4.79,192.92,621.4,87.82,30,1,low,day,0
EQ-CONVEYOR-BELT-046,conveyor_belt,1591.2,57.25,0.2,86.39,290.64,80.84,53,0,medium,night,0
EQ-CONVEYOR-BELT-107,conveyor_belt,1038.1,59.09,2.87,127.49,170.75,78.04,65,1,low,night,0
EQ-DRILL-RIG-012,drill_rig,1968.2,84.51,4.42,234.75,433.94,78.82,27,0,low,day,0
EQ-CRUSHER-092,crusher,6360.0,83.84,9.73,183.67,516.47,96.32,26,2,medium,day,1
EQ-HAUL-TRUCK-039,haul_truck,6458.3,85.72,5.52,172.81,469.8,68.03,22,3,high,night,1
EQ-HAUL-TRUCK-065,haul_truck,10018.6,89.36,6.58,164.06,505.69,72.75,19,3,medium,night,0
EQ-HAUL-TRUCK-147,haul_truck,2517.4,80.53,4.86,182.9,442.27,57.96,70,0,medium,night,0
EQ-CRUSHER-099,crusher,2716.4,89.94,9.96,188.0,479.22,68.43,64,2,low,day,0
EQ-CRUSHER-066,crusher,6234.1,94.68,8.66,153.37,585.76,89.64,34,1,medium,day,1
EQ-HAUL-TRUCK-128,haul_truck,2244.6,91.01,4.55,163.19,467.87,74.22,58,3,high,night,1
EQ-DRILL-RIG-070,drill_rig,3939.2,87.5,6.82,241.61,334.06,85.19,42,2,high,day,0
EQ-HAUL-TRUCK-096,haul_truck,5940.2,86.12,6.26,181.87,433.3,80.56,24,1,high,day,1
EQ-HAUL-TRUCK-108,haul_truck,2812.9,90.14,6.87,159.84,372.76,67.43,101,0,high,night,1
EQ-CRUSHER-003,crusher,3646.9,93.62,7.55,178.04,679.91,98.86,9,2,high,day,1
EQ-HAUL-TRUCK-113,haul_truck,1202.0,73.99,6.39,161.27,336.86,78.79,68,2,low,day,0
EQ-CRUSHER-039,crusher,3523.1,78.7,9.59,205.36,552.1,75.78,39,1,low,night,1
EQ-DRILL-RIG-077,drill_rig,2939.2,84.3,5.47,180.31,332.17,61.52,110,1,low,day,0
EQ-EXCAVATOR-096,excavator,4649.3,92.08,4.59,205.6,390.65,75.38,52,0,high,day,0
EQ-CONVEYOR-BELT-140,conveyor_belt,4109.3,73.95,2.0,94.25,126.18,86.89,44,2,high,day,0
EQ-CONVEYOR-BELT-011,conveyor_belt,5184.9,69.91,2.94,100.42,185.5,69.28,40,0,low,day,0
EQ-CONVEYOR-BELT-037,conveyor_belt,4753.4,78.27,1.26,84.56,195.36,65.59,26,0,medium,night,0
EQ-DRILL-RIG-021,drill_rig,3450.5,88.5,7.44,238.71,433.49,82.1,53,1,medium,night,0
EQ-EXCAVATOR-103,excavator,6215.4,85.76,6.96,187.2,422.26,81.12,18,1,high,day,0
EQ-CRUSHER-047,crusher,11354.0,92.85,6.73,160.41,486.59,72.86,81,1,high,night,1
EQ-CONVEYOR-BELT-093,conveyor_belt,2328.7,73.57,5.4,107.11,207.02,65.03,64,0,medium,night,0
EQ-HAUL-TRUCK-090,haul_truck,6171.7,81.48,6.36,143.42,379.46,56.9,32,1,medium,night,0
EQ-CONVEYOR-BELT-104,conveyor_belt,901.6,80.18,3.32,121.55,120.43,75.41,87,1,medium,day,0
EQ-BALL-MILL-079,ball_mill,2003.3,78.51,5.97,209.47,595.21,79.23,6,3,low,day,0
EQ-BALL-MILL-078,ball_mill,3882.3,89.83,6.33,161.86,629.76,76.08,125,0,medium,night,1
EQ-CRUSHER-141,crusher,2553.2,94.11,10.53,205.96,637.15,84.08,15,1,medium,day,1
EQ-EXCAVATOR-025,excavator,1064.4,77.98,5.52,184.5,417.85,87.81,46,2,medium,night,0
EQ-HAUL-TRUCK-106,haul_truck,5111.6,85.77,5.16,171.98,448.69,71.51,10,1,low,night,1
EQ-CRUSHER-050,crusher,7344.8,89.24,7.6,187.34,543.06,76.29,54,2,low,night,1
EQ-HAUL-TRUCK-040,haul_truck,10830.6,91.86,3.13,144.46,459.61,87.74,101,2,medium,night,0
EQ-HAUL-TRUCK-117,haul_truck,1660.9,77.6,3.7,147.73,401.19,79.98,50,1,medium,night,0
EQ-HAUL-TRUCK-100,haul_truck,6340.6,92.69,6.71,139.47,427.46,83.83,22,3,low,night,0
EQ-BALL-MILL-099,ball_mill,3746.7,101.55,7.57,195.38,692.6,98.05,32,2,high,day,1
EQ-CONVEYOR-BELT-089,conveyor_belt,5936.4,44.2,2.77,107.67,94.08,69.88,33,1,medium,night,0
EQ-HAUL-TRUCK-010,haul_truck,3206.0,83.41,5.9,146.18,355.91,76.99,43,1,medium,day,0
EQ-HAUL-TRUCK-066,haul_truck,3326.0,88.59,6.83,174.88,446.46,88.46,8,1,medium,night,0
EQ-HAUL-TRUCK-039,haul_truck,3940.0,73.38,5.59,141.39,472.64,88.73,17,0,low,night,0
EQ-BALL-MILL-056,ball_mill,4835.4,90.32,5.74,167.3,500.19,83.99,49,2,medium,day,1
EQ-HAUL-TRUCK-027,haul_truck,3164.3,82.46,3.26,179.34,374.3,74.57,115,1,medium,night,0
EQ-CONVEYOR-BELT-085,conveyor_belt,9612.3,58.38,4.1,75.34,189.68,63.95,41,2,medium,night,0
EQ-DRILL-RIG-048,drill_rig,3831.9,84.47,8.13,233.96,363.43,80.55,60,0,medium,day,0
EQ-DRILL-RIG-037,drill_rig,4381.3,84.47,8.93,179.95,473.88,76.44,13,1,medium,day,0
EQ-CONVEYOR-BELT-113,conveyor_belt,5058.8,53.63,2.11,79.42,145.67,65.79,42,0,low,day,0
EQ-BALL-MILL-132,ball_mill,4629.4,87.5,8.33,156.7,615.93,61.36,29,3,low,day,0
EQ-HAUL-TRUCK-007,haul_truck,2831.6,85.01,7.67,153.22,439.02,80.88,29,0,low,day,0
EQ-EXCAVATOR-002,excavator,3883.2,85.49,5.2,244.88,378.05,57.75,31,2,medium,night,0
EQ-BALL-MILL-022,ball_mill,4707.6,94.77,5.49,193.1,610.92,75.91,40,5,high,night,1
EQ-CRUSHER-055,crusher,1238.6,96.5,6.81,178.85,496.48,75.32,58,1,medium,night,0
EQ-HAUL-TRUCK-112,haul_truck,2322.2,84.02,5.14,173.37,490.08,78.87,12,0,high,day,0
EQ-EXCAVATOR-079,excavator,4136.3,89.28,6.16,180.87,414.46,77.55,57,2,high,night,0
EQ-CRUSHER-039,crusher,2082.3,87.09,6.73,207.97,505.02,71.27,46,0,medium,day,0
EQ-EXCAVATOR-131,excavator,4895.6,82.28,5.53,214.67,304.48,63.42,26,0,medium,night,0
EQ-BALL-MILL-085,ball_mill,3129.6,83.32,11.18,164.39,618.19,96.16,3,0,medium,day,1
EQ-HAUL-TRUCK-040,haul_truck,1913.7,79.69,8.28,149.85,394.41,104.99,2,4,low,night,0
EQ-EXCAVATOR-074,excavator,5059.2,75.0,6.15,188.78,293.43,81.14,41,1,high,night,0
EQ-EXCAVATOR-135,excavator,886.5,68.92,3.94,244.14,487.38,86.57,20,1,low,day,0
EQ-HAUL-TRUCK-090,haul_truck,2019.1,95.6,5.33,187.46,656.95,93.87,44,2,high,day,1
EQ-EXCAVATOR-104,excavator,4153.8,75.81,6.54,208.44,305.73,74.24,34,1,low,day,0
EQ-HAUL-TRUCK-130,haul_truck,3334.6,102.78,4.52,150.72,449.78,69.8,36,0,high,night,1
EQ-CONVEYOR-BELT-108,conveyor_belt,3581.4,63.09,3.94,87.4,300.74,87.15,16,0,medium,night,0
EQ-CONVEYOR-BELT-059,conveyor_belt,6878.9,65.63,3.71,132.3,197.35,71.26,28,2,low,night,0
EQ-CRUSHER-072,crusher,7086.2,103.36,6.44,216.69,542.06,83.64,43,0,low,day,0
EQ-BALL-MILL-124,ball_mill,2523.7,101.67,8.27,191.49,577.52,94.24,11,2,high,night,1
EQ-CONVEYOR-BELT-096,conveyor_belt,2914.5,73.7,0.76,88.82,163.28,71.44,31,1,high,night,0
EQ-CRUSHER-080,crusher,5301.4,83.95,9.29,194.04,620.78,86.47,11,0,medium,day,0
EQ-CONVEYOR-BELT-077,conveyor_belt,4798.6,66.39,0.85,123.17,148.09,62.03,61,4,high,night,0
EQ-CRUSHER-126,crusher,2358.2,104.14,4.51,170.35,472.39,75.54,84,0,medium,day,0
EQ-HAUL-TRUCK-138,haul_truck,7345.6,85.52,5.14,140.75,310.43,76.7,7,2,medium,day,0
EQ-CONVEYOR-BELT-087,conveyor_belt,1038.8,66.59,4.62,133.8,233.99,84.51,66,1,low,night,0
EQ-CRUSHER-011,crusher,3981.0,76.2,6.59,178.32,558.11,102.19,46,1,high,night,1
EQ-HAUL-TRUCK-010,haul_truck,3228.7,90.7,7.74,156.69,446.02,83.43,27,3,high,night,1
EQ-CONVEYOR-BELT-116,conveyor_belt,1708.5,60.66,3.51,92.8,106.89,69.29,40,1,medium,day,0
EQ-HAUL-TRUCK-016,haul_truck,1512.4,94.69,2.65,146.03,349.97,71.11,33,2,high,night,0
EQ-CRUSHER-012,crusher,6225.7,84.78,7.15,144.88,553.76,77.07,20,3,medium,night,0
EQ-BALL-MILL-055,ball_mill,3358.8,80.89,7.68,169.64,666.58,80.83,26,2,low,night,1
EQ-EXCAVATOR-147,excavator,2513.8,74.7,3.77,225.97,292.06,56.89,24,3,medium,day,0
EQ-DRILL-RIG-143,drill_rig,4154.0,94.61,5.0,246.76,348.78,64.86,75,1,high,day,0
EQ-EXCAVATOR-054,excavator,4226.6,76.81,4.93,178.23,293.57,61.74,46,1,medium,day,0
EQ-CRUSHER-059,crusher,4770.3,90.88,8.13,204.73,571.1,93.23,30,0,high,night,1
EQ-EXCAVATOR-112,excavator,6198.8,84.0,5.57,191.07,384.53,59.99,48,2,medium,day,0
EQ-DRILL-RIG-094,drill_rig,5810.3,74.32,5.63,203.56,437.81,70.46,20,2,low,day,0
EQ-HAUL-TRUCK-132,haul_truck,5549.4,89.1,5.45,107.55,458.62,81.26,41,0,low,night,0
EQ-CONVEYOR-BELT-011,conveyor_belt,4799.4,54.88,5.51,53.91,265.46,82.73,42,2,medium,day,0
EQ-HAUL-TRUCK-011,haul_truck,3530.9,70.97,6.27,174.37,498.9,98.07,33,3,medium,day,0
EQ-CRUSHER-124,crusher,3370.4,91.05,6.83,177.01,557.14,87.87,48,4,high,night,1
EQ-EXCAVATOR-069,excavator,5713.1,81.75,5.69,193.4,407.95,74.09,8,2,high,day,0
EQ-EXCAVATOR-029,excavator,5246.7,91.32,4.67,207.69,563.91,95.78,91,0,medium,night,1
EQ-CONVEYOR-BELT-080,conveyor_belt,3680.9,62.74,5.99,74.13,150.46,69.72,61,1,medium,night,0
EQ-HAUL-TRUCK-003,haul_truck,3623.8,84.31,6.42,162.65,303.32,69.79,14,1,medium,day,0
EQ-HAUL-TRUCK-058,haul_truck,5909.8,92.98,3.88,199.99,353.48,74.56,29,1,medium,day,0
EQ-CRUSHER-131,crusher,3184.5,96.64,5.51,157.31,586.28,73.21,39,2,medium,day,1
EQ-BALL-MILL-141,ball_mill,4106.9,91.03,6.36,138.7,643.2,84.29,28,0,medium,day,0
EQ-DRILL-RIG-080,drill_rig,6203.6,76.59,6.51,261.8,414.87,74.42,113,1,low,day,1
EQ-HAUL-TRUCK-049,haul_truck,5116.9,71.05,4.32,183.2,402.9,87.34,84,1,low,day,0
EQ-CRUSHER-138,crusher,5220.6,89.31,6.3,203.83,574.61,87.95,6,1,low,night,1
EQ-CRUSHER-050,crusher,6034.4,96.39,6.07,160.53,505.38,95.99,58,3,medium,day,1
EQ-EXCAVATOR-006,excavator,3182.0,81.57,8.24,222.51,366.23,83.89,65,1,high,day,0
EQ-CONVEYOR-BELT-080,conveyor_belt,3010.3,62.46,3.53,125.72,129.73,63.75,41,4,low,night,0
EQ-DRILL-RIG-111,drill_rig,1858.7,80.99,1.82,207.44,414.27,76.11,65,2,low,night,0
EQ-HAUL-TRUCK-126,haul_truck,2748.4,81.72,4.82,165.62,323.97,70.44,10,4,high,night,0
EQ-DRILL-RIG-132,drill_rig,2142.4,92.62,6.84,218.49,402.11,91.48,39,1,medium,night,1
EQ-DRILL-RIG-059,drill_rig,1987.8,80.0,6.46,171.19,344.19,69.35,49,2,low,night,0
EQ-HAUL-TRUCK-032,haul_truck,3977.1,100.11,4.41,170.73,487.4,97.91,23,1,medium,night,0
EQ-HAUL-TRUCK-004,haul_truck,5688.6,94.97,4.0,191.89,449.22,66.35,31,2,low,night,1
EQ-BALL-MILL-009,ball_mill,6469.8,88.07,5.89,154.9,558.33,71.87,36,1,medium,night,0
EQ-BALL-MILL-081,ball_mill,3398.2,88.42,9.09,152.2,581.65,79.71,15,0,medium,day,0
EQ-HAUL-TRUCK-045,haul_truck,4423.7,92.66,3.65,163.71,373.88,72.5,40,1,low,day,0
EQ-HAUL-TRUCK-147,haul_truck,2050.6,91.5,1.94,137.08,525.6,91.39,68,1,medium,night,0
EQ-DRILL-RIG-119,drill_rig,5247.9,84.32,5.98,212.47,317.16,70.45,67,0,high,night,0
EQ-CONVEYOR-BELT-062,conveyor_belt,6574.3,77.35,2.53,85.92,227.74,70.97,14,0,low,night,0
EQ-BALL-MILL-132,ball_mill,5547.4,86.39,5.39,175.26,538.73,102.46,6,2,high,day,0
EQ-DRILL-RIG-149,drill_rig,4611.7,85.25,5.84,207.5,343.92,85.78,20,0,medium,night,0
EQ-EXCAVATOR-101,excavator,3853.2,82.29,6.4,172.39,468.15,75.68,43,4,medium,day,1
EQ-DRILL-RIG-001,drill_rig,4708.9,79.4,7.36,209.89,386.24,77.98,16,0,medium,night,0
EQ-CONVEYOR-BELT-140,conveyor_belt,2117.3,59.18,2.0,72.45,205.02,54.7,24,2,medium,day,0
EQ-CRUSHER-149,crusher,2742.1,95.25,9.34,152.58,509.89,84.74,47,1,medium,night,0
EQ-BALL-MILL-031,ball_mill,2389.1,98.83,6.52,175.4,594.22,73.31,16,1,high,day,1
EQ-DRILL-RIG-120,drill_rig,4567.9,74.12,6.53,236.83,372.43,75.94,23,0,medium,day,0
EQ-DRILL-RIG-065,drill_rig,5230.1,70.26,3.27,252.56,320.91,79.1,32,0,medium,day,0
EQ-EXCAVATOR-115,excavator,6047.7,82.33,7.03,181.79,409.36,86.14,22,1,high,day,0
EQ-CONVEYOR-BELT-007,conveyor_belt,3663.3,76.27,2.38,124.8,161.24,65.94,10,1,medium,day,0
EQ-CONVEYOR-BELT-088,conveyor_belt,3406.5,51.74,3.39,92.81,203.14,83.39,23,2,low,night,0
EQ-BALL-MILL-057,ball_mill,2404.6,77.53,8.09,194.5,575.33,87.08,33,1,medium,night,0
EQ-EXCAVATOR-063,excavator,2467.3,78.87,5.32,174.58,475.01,80.13,56,1,high,day,0
EQ-HAUL-TRUCK-104,haul_truck,4741.7,88.84,4.79,174.84,379.56,64.52,30,3,medium,day,0
EQ-CRUSHER-057,crusher,1946.8,91.38,11.35,194.88,491.45,68.19,12,1,low,night,1
EQ-CONVEYOR-BELT-021,conveyor_belt,3335.5,66.17,5.07,43.32,162.12,73.42,55,3,low,day,0
EQ-CRUSHER-072,crusher,5295.3,96.44,9.2,217.47,373.14,87.72,8,1,medium,night,1
EQ-BALL-MILL-057,ball_mill,1233.3,88.94,6.16,153.27,602.2,74.15,12,0,high,night,1
EQ-BALL-MILL-102,ball_mill,1096.2,88.44,8.38,164.32,612.03,87.97,39,1,medium,night,0
EQ-CONVEYOR-BELT-145,conveyor_belt,5777.3,54.47,2.47,103.16,168.99,60.97,69,6,medium,day,0
EQ-CONVEYOR-BELT-071,conveyor_belt,1994.6,64.11,4.59,97.72,114.46,39.96,41,0,low,day,0
EQ-CRUSHER-090,crusher,6100.9,80.23,11.34,182.95,494.96,75.7,46,1,low,day,0
EQ-CONVEYOR-BELT-045,conveyor_belt,4559.0,67.02,3.64,60.23,138.6,71.03,25,1,high,day,0
EQ-CONVEYOR-BELT-052,conveyor_belt,4969.7,73.77,3.94,112.21,121.06,79.54,108,1,high,day,0
EQ-DRILL-RIG-136,drill_rig,857.0,74.84,6.2,256.11,358.26,58.04,33,1,medium,day,0
EQ-HAUL-TRUCK-124,haul_truck,3012.5,73.03,2.65,179.22,411.12,72.29,8,0,medium,day,0
EQ-CRUSHER-038,crusher,2052.7,81.92,9.09,218.62,497.42,88.31,17,2,medium,day,1
EQ-HAUL-TRUCK-061,haul_truck,4727.8,95.35,4.45,147.34,336.48,72.6,22,0,medium,night,0
EQ-CRUSHER-086,crusher,3120.7,95.83,8.36,165.02,562.1,83.07,14,1,low,night,0
EQ-HAUL-TRUCK-122,haul_truck,6610.1,94.13,6.51,174.6,441.19,67.01,17,2,low,day,1
EQ-CONVEYOR-BELT-080,conveyor_belt,4278.7,64.36,3.49,107.18,104.2,81.5,30,2,medium,day,0
EQ-CONVEYOR-BELT-044,conveyor_belt,2603.7,58.03,3.39,109.19,255.91,71.57,27,1,medium,day,0
EQ-HAUL-TRUCK-099,haul_truck,8180.6,94.9,6.08,188.95,509.13,86.63,13,2,medium,day,1
EQ-CRUSHER-113,crusher,4689.4,88.67,7.85,168.13,438.6,55.59,116,1,medium,night,0
EQ-CRUSHER-062,crusher,6407.3,88.22,10.83,183.92,503.51,63.0,59,0,low,night,1
EQ-CONVEYOR-BELT-083,conveyor_belt,3110.6,50.21,2.71,98.71,196.51,60.06,20,1,medium,day,0
EQ-BALL-MILL-146,ball_mill,8275.4,79.01,7.87,181.06,598.72,57.07,30,1,medium,night,0
EQ-HAUL-TRUCK-083,haul_truck,2818.8,91.72,4.29,145.68,556.23,78.8,54,1,low,day,0
EQ-CRUSHER-045,crusher,3129.7,97.93,8.48,188.43,598.84,92.09,16,1,medium,day,1
EQ-CRUSHER-099,crusher,2729.8,87.92,7.93,182.83,503.64,76.33,26,1,low,day,0
EQ-CONVEYOR-BELT-031,conveyor_belt,4912.7,70.97,3.73,70.19,226.7,58.66,46,0,low,night,0
EQ-CONVEYOR-BELT-131,conveyor_belt,4209.3,66.03,0.94,41.13,192.12,78.77,47,1,medium,day,0
EQ-CONVEYOR-BELT-107,conveyor_belt,4422.5,58.25,1.95,94.24,149.58,88.83,61,0,medium,night,0
EQ-HAUL-TRUCK-014,haul_truck,3735.1,90.57,5.64,176.36,446.66,71.13,27,1,low,day,0
EQ-CRUSHER-049,crusher,7043.6,92.98,6.19,168.77,568.82,80.81,83,0,medium,day,0
EQ-CONVEYOR-BELT-023,conveyor_belt,4141.1,51.25,3.66,73.04,44.77,71.47,33,2,medium,day,0
EQ-HAUL-TRUCK-122,haul_truck,7369.7,83.02,5.79,157.93,439.47,71.28,77,0,high,day,0
