equipment_id,operation_hours,temperature_celsius,vibration_mm_s,pressure_bar,current_amp,load_percentage,maintenance_days_since_last,failure_history_count,failure_next_7_days,high_temperature_flag,high_vibration_flag,maintenance_risk_flag,operational_stress_score,equipment_type_conveyor_belt,equipment_type_crusher,equipment_type_mill,equipment_type_pump,equipment_type_truck,environment_dust_level_high,environment_dust_level_low,environment_dust_level_medium,shift_day,shift_night
CRU-16256,5802.1,72.36,10.54,7.43,569.36,80.21,37,0,1,0,1,0,0.4995919121204715,0,1,0,0,0,0,0,1,0,1
MIL-16257,5478.3,89.56,6.42,5.97,583.41,76.78,99,1,0,1,0,1,0.5033910191759523,0,0,1,0,0,0,1,0,0,1
TRU-16258,5352.9,80.78,6.97,5.9,343.16,68.46,23,0,1,0,0,0,0.4158942477977056,0,0,0,0,1,0,0,1,0,1
CON-16259,3999.3,60.97,5.41,2.78,181.08,67.2,56,0,0,0,0,0,0.3119355385716124,1,0,0,0,0,1,0,0,1,0
CON-16260,6269.2,55.31,5.19,4.18,295.12,67.07,55,0,0,0,0,0,0.3272659987356755,1,0,0,0,0,1,0,0,0,1
TRU-16261,3165.3,81.46,4.42,5.31,413.77,61.47,62,1,0,0,0,0,0.35562963453739466,0,0,0,0,1,1,0,0,1,0
TRU-16262,4075.8,75.08,4.51,4.58,521.44,93.3,32,1,0,0,0,0,0.41458571773246217,0,0,0,0,1,1,0,0,0,1
CON-16263,3056.8,70.97,7.29,4.44,252.48,75.74,78,2,0,0,0,0,0.39379672270605576,1,0,0,0,0,0,0,1,1,0
CON-16264,2969.4,72.82,5.09,3.07,319.77,79.39,59,2,0,0,0,0,0.36869418531382975,1,0,0,0,0,0,0,1,0,1
CON-16265,2094.7,64.15,3.02,4.22,137.16,52.37,46,0,0,0,0,0,0.21959260429445582,1,0,0,0,0,0,0,1,1,0
PUM-16266,6076.7,88.21,4.38,11.19,372.76,75.43,133,0,0,1,0,1,0.4710798572994865,0,0,0,1,0,1,0,0,0,1
TRU-16267,4523.4,84.52,6.86,4.09,341.28,74.9,62,2,0,0,0,0,0.44566404681054955,0,0,0,0,1,0,0,1,0,1
PUM-16268,6613.6,64.02,6.59,12.49,392.58,79.34,35,1,0,0,0,0,0.40657877030003353,0,0,0,1,0,1,0,0,1,0
PUM-16269,5827.8,76.99,7.69,9.64,337.18,77.73,20,1,0,0,1,0,0.4404288360303281,0,0,0,1,0,1,0,0,1,0
CON-16270,2254.8,68.02,2.31,3.82,338.95,67.41,52,0,0,0,0,0,0.2726568248096243,1,0,0,0,0,0,1,0,0,1
TRU-16271,4451.0,75.74,6.51,6.43,364.33,57.24,75,0,1,0,0,0,0.37976230819011614,0,0,0,0,1,1,0,0,1,0
TRU-16272,830.6,74.78,5.84,5.86,387.86,77.11,30,1,0,0,0,0,0.34683396912525233,0,0,0,0,1,1,0,0,1,0
CRU-16273,7796.7,86.06,8.19,5.28,631.63,76.16,33,2,0,1,1,0,0.5244684416255851,0,1,0,0,0,0,0,1,0,1
PUM-16274,5106.0,80.74,5.43,7.66,333.48,83.71,147,0,0,0,0,1,0.4734203049687702,0,0,0,1,0,0,1,0,0,1
TRU-16275,1495.3,80.54,7.28,6.42,404.03,61.52,17,2,0,0,0,0,0.35702326180211247,0,0,0,0,1,0,1,0,0,1
MIL-16276,7892.0,86.06,9.88,4.93,505.28,85.24,54,2,1,1,1,0,0.5723305381349092,0,0,1,0,0,0,1,0,0,1
CRU-16277,6801.8,91.38,7.02,7.71,507.8,92.25,161,0,1,1,0,1,0.590399580598054,0,1,0,0,0,1,0,0,0,1
CON-16278,5086.8,70.65,5.35,3.06,179.85,61.12,31,1,0,0,0,0,0.3309785342477264,1,0,0,0,0,0,0,1,1,0
PUM-16279,1779.8,72.93,5.69,9.72,410.3,68.29,22,0,0,0,0,0,0.329519277938143,0,0,0,1,0,1,0,0,1,0
PUM-16280,3264.5,61.97,6.77,7.9,393.13,69.7,55,0,0,0,0,0,0.34716311633846353,0,0,0,1,0,0,0,1,0,1
MIL-16281,6190.0,76.28,5.64,7.19,487.58,80.68,103,0,1,0,0,1,0.4624716608954443,0,0,1,0,0,1,0,0,1,0
TRU-16282,4549.1,82.2,3.45,4.66,478.21,79.15,37,1,0,0,0,0,0.3937204978479755,0,0,0,0,1,0,1,0,0,1
PUM-16283,3681.0,66.1,4.97,9.87,312.99,82.11,40,1,0,0,0,0,0.35261947478623207,0,0,0,1,0,0,1,0,1,0
CON-16284,3276.2,52.57,5.2,4.93,224.19,76.51,75,2,0,0,0,0,0.30490664292094094,1,0,0,0,0,0,0,1,1,0
PUM-16285,4812.0,84.17,4.7,8.48,303.7,73.9,11,0,0,0,0,0,0.3880409596722409,0,0,0,1,0,0,0,1,1,0
TRU-16286,8638.0,84.25,6.05,5.16,407.57,80.17,17,0,0,0,0,0,0.4822958136756921,0,0,0,0,1,0,0,1,0,1
CRU-16287,3717.0,87.51,6.17,7.46,438.9,74.92,47,0,0,1,0,0,0.4344378477723314,0,1,0,0,0,0,1,0,1,0
MIL-16288,5960.3,82.72,3.97,7.27,489.58,76.55,38,0,0,0,0,0,0.41704037458394366,0,0,1,0,0,0,0,1,1,0
TRU-16289,5934.4,86.19,7.17,4.38,434.23,78.44,78,1,0,1,0,0,0.49492274587619695,0,0,0,0,1,1,0,0,0,1
PUM-16290,3001.1,77.36,6.07,10.38,218.14,69.63,29,1,0,0,0,0,0.357255825387998,0,0,0,1,0,0,1,0,0,1
PUM-16291,2897.4,70.32,2.36,9.77,324.94,77.56,71,0,0,0,0,0,0.31832516697729335,0,0,0,1,0,0,0,1,1,0
TRU-16292,5026.3,72.68,9.76,6.14,382.29,60.42,68,1,1,0,1,0,0.4341891497635584,0,0,0,0,1,0,1,0,1,0
CON-16293,4686.9,75.48,4.17,3.1,336.09,66.07,41,0,0,0,0,0,0.34851066651328116,1,0,0,0,0,0,1,0,0,1
CON-16294,2701.4,74.19,3.58,4.44,263.43,71.57,47,1,0,0,0,0,0.31938195853071144,1,0,0,0,0,0,0,1,0,1
MIL-16295,4250.4,62.84,5.98,6.51,511.16,64.58,82,0,0,0,0,0,0.3583114703513066,0,0,1,0,0,1,0,0,1,0
CRU-16296,2770.8,77.8,5.84,6.62,582.28,84.26,111,1,0,0,0,1,0.44456285256795325,0,1,0,0,0,0,1,0,1,0
CON-16297,4195.6,69.96,5.93,4.98,268.14,64.64,37,0,0,0,0,0,0.34311813327837504,1,0,0,0,0,0,1,0,1,0
TRU-16298,6379.3,88.41,7.16,6.65,425.45,82.72,86,1,1,1,0,0,0.5195984627461313,0,0,0,0,1,1,0,0,1,0
CRU-16299,3473.2,78.7,7.67,7.39,544.15,69.38,53,1,1,0,1,0,0.42517109282626797,0,1,0,0,0,1,0,0,0,1
PUM-16300,3200.7,84.34,3.47,8.65,273.92,67.27,47,1,0,0,0,0,0.34681031751330527,0,0,0,1,0,0,0,1,1,0
CON-16301,2380.2,59.28,2.95,4.31,265.1,64.24,61,0,0,0,0,0,0.24866267405983705,1,0,0,0,0,1,0,0,1,0
CON-16302,3137.8,63.11,4.85,2.1,377.23,59.68,64,1,0,0,0,0,0.2992443038443384,1,0,0,0,0,0,0,1,0,1
TRU-16303,4157.7,87.26,7.29,7.64,443.58,84.24,47,0,0,1,0,0,0.4779657362056624,0,0,0,0,1,0,1,0,0,1
MIL-16304,4868.6,70.96,8.06,8.3,456.48,69.49,56,1,1,0,1,0,0.42040601775771785,0,0,1,0,0,0,1,0,1,0
MIL-16305,5372.2,76.67,8.09,5.66,415.88,82.61,44,1,0,0,1,0,0.46633540280083846,0,0,1,0,0,1,0,0,0,1
PUM-16306,5685.2,58.98,4.69,8.83,334.23,53.8,62,1,0,0,0,0,0.2995566400215805,0,0,0,1,0,0,0,1,0,1
PUM-16307,6343.7,77.31,8.53,9.35,290.68,71.42,26,0,0,0,1,0,0.44647225882482594,0,0,0,1,0,0,1,0,1,0
MIL-16308,6893.3,78.09,7.27,7.51,426.86,77.87,45,0,0,0,0,0,0.46798012661816996,0,0,1,0,0,0,0,1,0,1
CRU-16309,3741.1,95.37,7.97,7.24,548.22,86.93,19,1,0,1,1,0,0.510217967394682,0,1,0,0,0,1,0,0,1,0
CRU-16310,2684.7,80.76,5.59,8.2,529.43,86.52,63,0,0,0,0,0,0.4299353098567612,0,1,0,0,0,0,0,1,0,1
TRU-16311,4675.7,73.82,7.3,8.56,456.02,54.81,66,2,0,0,0,0,0.3864191153171297,0,0,0,0,1,0,0,1,1,0
TRU-16312,3968.6,65.95,6.81,5.47,447.77,56.99,29,0,0,0,0,0,0.33394424187528804,0,0,0,0,1,0,1,0,1,0
TRU-16313,4463.4,80.68,5.89,6.21,395.52,67.47,36,0,0,0,0,0,0.39412643441085893,0,0,0,0,1,0,0,1,1,0
PUM-16314,2006.7,69.25,3.84,7.22,350.33,77.0,41,0,0,0,0,0,0.31489816018149464,0,0,0,1,0,0,0,1,0,1
CRU-16315,4761.4,81.37,6.22,5.05,469.12,97.74,17,1,0,0,0,0,0.4697486594997888,0,1,0,0,0,0,1,0,1,0
MIL-16316,3562.4,70.6,6.4,7.42,452.22,84.61,55,0,0,0,0,0,0.4092789620195429,0,0,1,0,0,0,0,1,1,0
PUM-16317,6853.4,83.54,6.46,9.04,324.91,71.62,27,1,0,0,0,0,0.4430597671372802,0,0,0,1,0,0,1,0,0,1
MIL-16318,3320.6,93.14,6.02,8.59,430.6,87.6,52,0,1,1,0,0,0.47417898341591586,0,0,1,0,0,0,0,1,1,0
CRU-16319,3619.5,84.75,8.13,6.51,541.01,85.37,38,0,0,0,1,0,0.482118763445735,0,1,0,0,0,0,1,0,0,1
TRU-16320,4055.5,80.06,7.31,6.88,423.52,67.66,39,0,0,0,0,0,0.4129923031403851,0,0,0,0,1,0,1,0,0,1
PUM-16321,6528.8,77.2,5.68,9.5,269.24,74.96,83,1,0,0,0,0,0.4338140604770869,0,0,0,1,0,0,0,1,1,0
PUM-16322,4628.3,85.1,6.15,9.08,356.72,72.16,23,0,1,1,0,0,0.4163180365638592,0,0,0,1,0,1,0,0,1,0
CRU-16323,6324.3,89.46,10.34,7.17,484.0,82.74,49,2,1,1,1,0,0.5609370986111089,0,1,0,0,0,1,0,0,1,0
TRU-16324,1248.5,81.03,8.04,3.29,477.87,61.86,73,5,1,0,1,1,0.39675651623149755,0,0,0,0,1,0,0,1,0,1
TRU-16325,1872.5,82.94,6.92,6.66,449.99,64.16,13,0,0,0,0,0,0.3710829846390148,0,0,0,0,1,0,0,1,0,1
CON-16326,5309.8,72.62,2.02,3.18,284.65,67.03,109,1,0,0,0,1,0.34068046034122157,1,0,0,0,0,0,1,0,0,1
PUM-16327,2114.0,60.91,6.45,10.31,202.18,48.4,68,0,0,0,0,0,0.26875613778502305,0,0,0,1,0,1,0,0,1,0
CON-16328,4225.4,73.54,7.0,2.55,227.39,66.17,65,3,0,0,0,1,0.383723020050822,1,0,0,0,0,0,1,0,0,1
CON-16329,3172.2,70.08,6.38,2.5,196.85,54.0,25,0,0,0,0,0,0.30379542342391236,1,0,0,0,0,1,0,0,1,0
CRU-16330,4185.2,94.95,6.96,7.81,546.6,98.3,65,0,0,1,0,0,0.5430714093056238,0,1,0,0,0,0,0,1,1,0
TRU-16331,5501.2,90.27,3.87,6.94,380.94,68.68,51,0,0,1,0,0,0.41336883873055175,0,0,0,0,1,1,0,0,0,1
CON-16332,4953.2,74.85,6.4,4.32,299.85,79.16,25,1,0,0,0,0,0.40489178767596656,1,0,0,0,0,0,0,1,1,0
TRU-16333,4993.9,84.22,9.3,7.2,378.47,54.65,93,0,1,0,1,1,0.4598090246795174,0,0,0,0,1,0,0,1,1,0
MIL-16334,6533.5,80.32,7.99,7.56,488.57,81.99,93,3,0,0,1,1,0.5152400428082976,0,0,1,0,0,1,0,0,1,0
TRU-16335,4500.6,84.92,5.48,5.89,441.78,80.2,79,2,1,0,0,0,0.4508625754601863,0,0,0,0,1,1,0,0,1,0
CON-16336,10893.3,67.59,7.96,1.73,202.92,70.63,60,1,1,0,1,0,0.47177354095436785,1,0,0,0,0,1,0,0,1,0
MIL-16337,2668.1,78.32,7.49,6.34,444.85,82.49,28,1,0,0,0,0,0.42248779420612653,0,0,1,0,0,1,0,0,1,0
TRU-16338,3787.2,68.33,4.09,4.59,368.59,68.97,59,0,0,0,0,0,0.32975554747806124,0,0,0,0,1,0,0,1,1,0
CON-16339,2817.8,55.49,6.77,4.51,230.54,72.47,13,2,0,0,0,0,0.29838279305115945,1,0,0,0,0,0,0,1,1,0
CON-16340,3056.1,59.75,2.5,2.89,302.8,64.46,96,1,0,0,0,1,0.26948560356773343,1,0,0,0,0,0,0,1,1,0
PUM-16341,6157.7,69.12,3.38,10.0,212.67,58.79,43,4,0,0,0,1,0.31106855983334003,0,0,0,1,0,0,0,1,0,1
TRU-16342,1789.0,84.06,7.13,4.45,424.99,70.23,73,0,1,0,0,0,0.41362373816600567,0,0,0,0,1,0,1,0,0,1
MIL-16343,2443.3,78.82,6.11,6.46,435.67,82.43,153,2,0,0,0,1,0.45095306483913056,0,0,1,0,0,0,0,1,0,1
TRU-16344,2535.3,87.97,3.86,6.07,404.7,69.84,88,3,1,1,0,1,0.3878228863924676,0,0,0,0,1,1,0,0,1,0
MIL-16345,3087.6,85.08,7.63,8.96,565.74,84.9,27,0,0,1,1,0,0.4645622646033673,0,0,1,0,0,0,0,1,1,0
CRU-16346,3683.1,79.54,6.94,6.41,564.67,99.76,60,0,0,0,0,0,0.4908142169522454,0,1,0,0,0,0,0,1,1,0
TRU-16347,3915.0,98.57,6.39,5.82,418.47,76.3,5,3,0,1,0,1,0.45889339507922877,0,0,0,0,1,0,0,1,0,1
MIL-16348,6972.4,75.38,6.66,6.63,465.34,74.31,90,2,0,0,0,1,0.4645958628309591,0,0,1,0,0,0,1,0,0,1
MIL-16349,3243.0,84.92,4.82,8.64,422.34,71.94,92,0,1,0,0,1,0.4100944529808829,0,0,1,0,0,0,0,1,1,0
CON-16350,3340.5,66.86,4.17,5.5,359.45,63.79,49,1,0,0,0,0,0.30439173857111207,1,0,0,0,0,0,0,1,1,0
CRU-16351,2540.2,84.13,7.6,7.49,460.89,70.33,55,5,1,0,1,1,0.426085108896564,0,1,0,0,0,0,1,0,1,0
CON-16352,5311.3,57.38,6.2,2.61,285.35,72.26,34,2,0,0,0,0,0.33939707967485155,1,0,0,0,0,0,0,1,1,0
CON-16353,5697.6,58.79,3.02,4.19,138.29,71.34,21,0,0,0,0,0,0.28078396495273195,1,0,0,0,0,1,0,0,1,0
CON-16354,2833.5,67.6,6.55,3.08,235.14,70.07,41,2,0,0,0,0,0.33950432454002755,1,0,0,0,0,1,0,0,1,0
PUM-16355,6795.5,65.43,6.34,9.56,322.15,80.51,26,1,0,0,0,0,0.403216219333751,0,0,0,1,0,0,1,0,0,1
CON-16356,3335.6,63.74,4.24,4.08,320.6,59.0,18,3,0,0,0,1,0.26937459607036296,1,0,0,0,0,0,1,0,0,1
CRU-16357,2195.4,82.1,6.7,6.66,602.95,100.0,55,1,0,0,0,0,0.4770979167731124,0,1,0,0,0,1,0,0,1,0
TRU-16358,3442.1,70.28,4.71,5.01,521.16,92.62,48,1,0,0,0,0,0.39985502451713634,0,0,0,0,1,0,0,1,0,1
MIL-16359,6658.9,77.08,6.44,6.02,456.19,59.92,68,2,0,0,0,0,0.4206015284954849,0,0,1,0,0,1,0,0,1,0
MIL-16360,4473.7,100.32,8.28,6.29,492.12,59.29,28,1,0,1,1,0,0.4783054094108582,0,0,1,0,0,0,1,0,1,0
MIL-16361,6266.8,94.55,9.2,7.87,492.8,79.54,34,1,0,1,1,0,0.5453226159049444,0,0,1,0,0,0,0,1,1,0
CON-16362,2176.0,65.49,3.23,1.82,284.31,70.15,127,0,0,0,0,1,0.31187245824897414,1,0,0,0,0,0,0,1,0,1
PUM-16363,4098.0,72.81,5.26,9.42,136.97,51.9,72,3,0,0,0,1,0.3172762274107087,0,0,0,1,0,0,0,1,1,0
MIL-16364,4962.7,78.3,4.66,6.17,463.16,73.3,22,0,0,0,0,0,0.38560820284618685,0,0,1,0,0,0,1,0,1,0
TRU-16365,5435.7,93.28,8.25,6.3,485.03,89.24,28,6,1,1,1,1,0.5342522139241129,0,0,0,0,1,0,0,1,1,0
CON-16366,3295.7,49.34,2.48,3.66,191.09,85.52,28,1,0,0,0,0,0.2502780498688912,1,0,0,0,0,1,0,0,1,0
PUM-16367,5476.8,58.4,6.2,9.38,210.91,53.71,41,4,0,0,0,1,0.30116993342828474,0,0,0,1,0,0,0,1,1,0
PUM-16368,3192.4,73.61,5.69,8.88,356.87,68.82,75,0,0,0,0,0,0.36929809404330305,0,0,0,1,0,1,0,0,1,0
TRU-16369,4241.5,64.77,8.57,6.67,494.41,64.79,95,1,0,0,1,1,0.40971211240380456,0,0,0,0,1,0,0,1,0,1
CON-16370,5346.9,61.18,7.36,3.66,298.65,62.57,115,1,0,0,0,1,0.38325525583485515,1,0,0,0,0,0,0,1,0,1
TRU-16371,3657.5,83.51,5.99,6.97,408.49,80.21,15,3,0,0,0,1,0.41460801027681404,0,0,0,0,1,0,1,0,0,1
TRU-16372,2129.5,79.38,6.59,5.37,487.75,73.46,23,2,0,0,0,0,0.38560263601917105,0,0,0,0,1,0,0,1,1,0
PUM-16373,6422.0,68.2,5.3,8.86,369.17,68.04,43,1,0,0,0,0,0.3734168170475451,0,0,0,1,0,0,1,0,0,1
MIL-16374,7138.5,63.57,8.51,6.51,605.62,76.79,41,3,0,0,1,1,0.4540251707811975,0,0,1,0,0,1,0,0,1,0
TRU-16375,3386.1,85.48,8.01,7.38,563.74,78.5,44,0,0,1,1,0,0.4683722136460046,0,0,0,0,1,1,0,0,1,0
CRU-16376,6742.6,78.58,7.2,6.34,534.56,73.64,122,2,1,0,0,1,0.4969021467271412,0,1,0,0,0,0,0,1,1,0
TRU-16377,3255.2,67.72,6.37,5.85,476.15,72.63,47,1,0,0,0,0,0.3676541149790945,0,0,0,0,1,1,0,0,0,1
MIL-16378,8357.1,84.88,10.08,7.22,513.66,68.45,72,3,0,0,1,1,0.5486027244085876,0,0,1,0,0,0,1,0,1,0
TRU-16379,2614.1,65.29,4.27,6.71,419.17,66.29,56,0,0,0,0,0,0.30448039277613737,0,0,0,0,1,0,0,1,1,0
CRU-16380,1911.4,78.84,7.76,7.06,516.52,64.98,46,2,0,0,1,0,0.39238026134552784,0,1,0,0,0,0,1,0,1,0
TRU-16381,1812.8,59.26,5.85,6.06,411.35,70.92,13,1,0,0,0,0,0.29208260286971727,0,0,0,0,1,1,0,0,0,1
TRU-16382,4859.1,71.22,6.96,8.06,379.81,67.73,38,1,0,0,0,0,0.38691720188408435,0,0,0,0,1,0,0,1,1,0
PUM-16383,4405.0,71.56,5.85,10.01,278.49,71.16,67,2,0,0,0,0,0.37727779427906877,0,0,0,1,0,0,1,0,1,0
PUM-16384,4456.3,61.33,6.83,8.33,321.04,75.44,37,1,0,0,0,0,0.36149824978668954,0,0,0,1,0,0,1,0,1,0
MIL-16385,2614.4,90.08,7.17,6.63,530.6,92.85,81,0,0,1,0,0,0.5045820290819152,0,0,1,0,0,0,0,1,1,0
TRU-16386,6081.6,76.16,7.1,4.29,446.38,74.18,30,0,0,0,0,0,0.4358159896790934,0,0,0,0,1,0,0,1,0,1
CRU-16387,3185.6,79.89,8.49,8.26,440.68,73.45,78,1,0,0,1,0,0.45029690088337243,0,1,0,0,0,1,0,0,0,1
CON-16388,6397.6,56.22,3.2,4.44,159.94,68.87,159,1,0,0,0,1,0.33836882707428,1,0,0,0,0,1,0,0,0,1
CON-16389,7063.5,52.95,4.65,5.86,326.27,76.08,36,3,0,0,0,1,0.3358454090233909,1,0,0,0,0,0,1,0,1,0
TRU-16390,12039.7,84.39,9.1,6.22,497.81,88.38,17,1,1,0,1,0,0.5989123678310402,0,0,0,0,1,0,1,0,1,0
CRU-16391,5845.4,89.4,8.27,7.3,537.3,100.0,54,3,0,1,1,1,0.5662040888231025,0,1,0,0,0,0,1,0,0,1
PUM-16392,4650.8,80.08,5.12,11.29,311.69,77.85,59,2,1,0,0,0,0.409286675594301,0,0,0,1,0,0,1,0,1,0
CRU-16393,4674.2,94.3,7.5,8.64,537.91,73.87,19,0,0,1,1,0,0.481703953979417,0,1,0,0,0,0,0,1,0,1
PUM-16394,5812.4,61.44,5.24,10.12,278.7,72.16,83,0,0,0,0,0,0.3631349315788061,0,0,0,1,0,0,1,0,1,0
PUM-16395,5362.6,64.54,6.2,9.47,419.53,94.25,99,0,0,0,0,1,0.4478300904140232,0,0,0,1,0,1,0,0,0,1
CRU-16396,3784.0,89.0,7.25,5.55,405.07,69.43,46,3,1,1,0,1,0.441940712216608,0,1,0,0,0,0,0,1,0,1
TRU-16397,4754.6,79.95,4.99,7.67,434.86,87.15,51,0,0,0,0,0,0.43416485579795894,0,0,0,0,1,0,1,0,1,0
TRU-16398,4329.5,89.83,8.42,5.59,346.59,73.16,38,2,0,1,1,0,0.47073747349546,0,0,0,0,1,0,0,1,0,1
TRU-16399,6184.2,83.2,4.25,5.59,483.54,82.53,44,0,0,0,0,0,0.44117238525116276,0,0,0,0,1,0,1,0,0,1
TRU-16400,5575.6,81.66,5.72,7.34,486.0,74.12,24,1,0,0,0,0,0.4248705162849482,0,0,0,0,1,1,0,0,1,0
MIL-16401,2191.1,70.63,4.51,7.73,534.41,76.5,104,1,0,0,0,1,0.3703504548554472,0,0,1,0,0,0,1,0,1,0
MIL-16402,3085.7,77.69,9.53,7.87,458.46,75.7,24,1,0,0,1,0,0.44220937892861895,0,0,1,0,0,0,0,1,1,0
CON-16403,8240.1,63.53,4.14,3.38,182.08,61.35,29,1,0,0,0,0,0.32997135475374884,1,0,0,0,0,0,0,1,1,0
CON-16404,3252.8,63.37,5.01,3.85,313.83,81.99,66,0,0,0,0,0,0.3499462769947241,1,0,0,0,0,0,1,0,0,1
TRU-16405,3901.6,79.92,6.49,5.89,517.51,94.01,50,1,0,0,0,0,0.46742454093782304,0,0,0,0,1,1,0,0,0,1
CRU-16406,2911.8,89.91,9.16,6.51,528.03,94.02,74,2,1,1,1,0,0.538686639047752,0,1,0,0,0,0,1,0,0,1
TRU-16407,2361.6,71.6,5.66,6.45,430.84,70.0,100,1,0,0,0,1,0.3702405940163232,0,0,0,0,1,0,1,0,0,1
PUM-16408,3261.1,66.37,5.86,10.99,267.62,68.54,73,1,0,0,0,0,0.3425705973826884,0,0,0,1,0,0,1,0,1,0
TRU-16409,5930.4,83.22,7.19,4.9,404.72,70.34,34,0,0,0,0,0,0.44746642437110823,0,0,0,0,1,0,0,1,1,0
CRU-16410,1346.4,92.55,5.83,6.67,633.23,94.45,72,0,0,1,0,0,0.4819654546424102,0,1,0,0,0,1,0,0,1,0
TRU-16411,9504.7,89.76,5.44,5.19,472.95,87.78,7,0,0,1,0,0,0.5182571077594843,0,0,0,0,1,0,1,0,0,1
CRU-16412,5961.6,108.97,9.28,5.78,612.91,100.0,127,1,1,1,1,1,0.6803621291801243,0,1,0,0,0,0,1,0,0,1
TRU-16413,3675.9,87.9,7.15,5.65,324.86,63.22,52,3,0,1,0,1,0.41861705591560744,0,0,0,0,1,1,0,0,1,0
PUM-16414,7240.8,71.51,5.57,9.63,202.65,58.88,70,1,0,0,0,0,0.3776467331683553,0,0,0,1,0,1,0,0,1,0
MIL-16415,2046.9,88.01,5.82,6.24,389.75,89.32,22,1,0,1,0,0,0.4271473998620838,0,0,1,0,0,0,0,1,0,1
CRU-16416,3249.1,85.84,7.34,7.41,611.5,85.74,124,1,1,1,0,1,0.5101092838249291,0,1,0,0,0,0,1,0,0,1
TRU-16417,3521.5,88.1,4.93,5.3,476.68,72.58,134,0,0,1,0,1,0.44811624029798913,0,0,0,0,1,0,1,0,1,0
MIL-16418,4341.9,80.15,5.55,5.68,490.66,87.06,78,1,1,0,0,0,0.45336001425024636,0,0,1,0,0,1,0,0,1,0
CRU-16419,2653.0,92.6,7.11,7.37,599.66,86.28,43,0,0,1,0,0,0.48635852274476526,0,1,0,0,0,0,0,1,0,1
CON-16420,1641.8,69.21,3.35,2.95,263.85,77.67,27,2,0,0,0,0,0.29190966317334877,1,0,0,0,0,0,0,1,1,0
TRU-16421,5590.2,82.09,6.71,4.11,476.15,65.53,4,1,0,0,0,0,0.41384723534990736,0,0,0,0,1,0,0,1,1,0
CRU-16422,2746.2,79.62,8.11,8.33,561.9,94.81,58,0,0,0,1,0,0.48547032588293126,0,1,0,0,0,1,0,0,0,1
CON-16423,4237.3,77.86,2.49,3.61,262.28,66.9,52,0,0,0,0,0,0.3249365141222084,1,0,0,0,0,0,0,1,1,0
PUM-16424,4252.0,61.89,5.66,11.5,263.43,66.1,38,2,0,0,0,0,0.3178102761545628,0,0,0,1,0,0,1,0,0,1
CRU-16425,3913.5,89.74,4.88,7.16,514.36,66.62,77,0,0,1,0,0,0.42302561024779173,0,1,0,0,0,0,0,1,1,0
TRU-16426,2691.7,77.51,3.89,6.39,452.93,57.82,68,0,0,0,0,0,0.32610236843695356,0,0,0,0,1,1,0,0,1,0
PUM-16427,3020.6,68.28,5.24,10.39,312.06,68.53,69,1,0,0,0,0,0.33711211442641936,0,0,0,1,0,0,0,1,1,0
CON-16428,5563.3,69.65,4.41,3.3,327.62,79.27,19,2,1,0,0,0,0.36488081124934646,1,0,0,0,0,1,0,0,1,0
CRU-16429,5191.0,93.47,8.74,4.12,478.74,69.1,70,0,0,1,1,0,0.5118339787488015,0,1,0,0,0,0,0,1,0,1
TRU-16430,6358.8,80.05,6.45,6.25,446.72,79.98,31,1,0,0,0,0,0.4545518958409622,0,0,0,0,1,0,1,0,1,0
PUM-16431,4551.9,79.81,5.7,8.58,348.45,67.7,48,3,0,0,0,1,0.3917687325776027,0,0,0,1,0,0,0,1,0,1
CRU-16432,3836.0,79.22,6.3,5.71,513.7,80.64,35,2,0,0,0,0,0.42518064586463167,0,1,0,0,0,0,1,0,1,0
CON-16433,5134.5,61.12,6.37,4.57,133.99,45.38,86,1,0,0,0,0,0.30282683505948416,1,0,0,0,0,0,1,0,1,0
TRU-16434,9114.8,85.56,7.53,4.44,446.62,46.62,95,0,0,1,1,1,0.476674968282941,0,0,0,0,1,0,1,0,0,1
TRU-16435,5735.9,74.03,6.85,5.48,415.77,70.38,47,1,1,0,0,0,0.41734050087942587,0,0,0,0,1,1,0,0,1,0
TRU-16436,7077.6,86.32,7.87,6.73,481.95,71.93,67,1,0,1,1,0,0.5052964602878401,0,0,0,0,1,1,0,0,0,1
CRU-16437,5450.2,96.12,6.87,6.23,623.8,94.2,135,0,1,1,0,1,0.5871232118738402,0,1,0,0,0,0,0,1,0,1
CON-16438,2165.2,68.3,4.28,4.52,245.85,60.79,51,0,0,0,0,0,0.2817121381977988,1,0,0,0,0,0,0,1,1,0
TRU-16439,5017.1,74.2,6.78,5.48,476.55,72.81,91,0,0,0,0,1,0.4356629990090669,0,0,0,0,1,1,0,0,1,0
CON-16440,5124.9,54.62,4.72,6.49,248.93,77.77,71,1,0,0,0,0,0.3302623915102067,1,0,0,0,0,0,0,1,1,0
TRU-16441,2932.1,70.31,6.66,5.67,331.7,56.93,32,0,0,0,0,0,0.324803621442134,0,0,0,0,1,0,1,0,1,0
PUM-16442,3814.8,71.42,3.82,9.98,230.89,71.79,28,2,0,0,0,0,0.31903827972775545,0,0,0,1,0,0,0,1,0,1
MIL-16443,3474.7,69.61,5.57,7.46,593.62,81.32,34,5,1,0,0,1,0.38589738916241845,0,0,1,0,0,0,1,0,1,0
MIL-16444,2505.2,90.51,5.64,7.39,498.1,78.49,138,0,0,1,0,1,0.470094422914344,0,0,1,0,0,0,0,1,0,1
